Filled container:
Container contains 10000 elements.
0: It is TRIANGLE. Coordinates of vertices: (-90, -29), (7, -67), (22, 76). Perimeter =  401.484279; Color: GREEN
8549: It is CIRCLE. Center coordinates: (-10, 54), radius: 81. Perimeter = 508.938010; Color: BLUE
8550: It is RECTANGLE. Coordinates of angles: (-37, 21), (-36, 42). Perimeter = 44.000000; Color: CYAN
8551: It is TRIANGLE. Coordinates of vertices: (39, -54), (-94, 6), (-80, 13). Perimeter =  298.124984; Color: CYAN
8552: It is CIRCLE. Center coordinates: (34, -76), radius: 68. Perimeter = 427.256601; Color: GREEN
8553: It is TRIANGLE. Coordinates of vertices: (47, -73), (-11, 31), (-35, -35). Perimeter =  279.684993; Color: YELLOW
8554: It is CIRCLE. Center coordinates: (-17, 8), radius: 75. Perimeter = 471.238898; Color: ORANGE
8555: It is TRIANGLE. Coordinates of vertices: (80, -96), (1, -29), (85, 16). Perimeter =  310.991546; Color: CYAN
8556: It is RECTANGLE. Coordinates of angles: (-55, 94), (27, 124). Perimeter = 224.000000; Color: PURPLE
8557: It is CIRCLE. Center coordinates: (-49, -61), radius: 47. Perimeter = 295.309709; Color: ORANGE
8558: It is RECTANGLE. Coordinates of angles: (8, -9), (45, 47). Perimeter = 186.000000; Color: RED
8559: It is RECTANGLE. Coordinates of angles: (-71, 32), (-37, 60). Perimeter = 124.000000; Color: ORANGE
8560: It is TRIANGLE. Coordinates of vertices: (-72, 91), (65, -94), (87, 73). Perimeter =  558.662750; Color: BLUE
8561: It is RECTANGLE. Coordinates of angles: (-56, -56), (-16, 33). Perimeter = 258.000000; Color: YELLOW
8562: It is RECTANGLE. Coordinates of angles: (-38, -6), (-5, 39). Perimeter = 156.000000; Color: PURPLE
8563: It is RECTANGLE. Coordinates of angles: (18, 94), (93, 137). Perimeter = 236.000000; Color: YELLOW
8564: It is RECTANGLE. Coordinates of angles: (6, 51), (33, 76). Perimeter = 104.000000; Color: GREEN
8565: It is CIRCLE. Center coordinates: (49, 4), radius: 71. Perimeter = 446.106157; Color: BLUE
8566: It is TRIANGLE. Coordinates of vertices: (-62, 62), (60, -49), (47, -31). Perimeter =  330.425923; Color: ORANGE
8567: It is TRIANGLE. Coordinates of vertices: (22, 56), (-30, -92), (-1, 42). Perimeter =  320.897348; Color: RED
8568: It is TRIANGLE. Coordinates of vertices: (44, 39), (80, -21), (-95, 30). Perimeter =  391.542489; Color: ORANGE
8569: It is CIRCLE. Center coordinates: (-89, 99), radius: 32. Perimeter = 201.061930; Color: RED
8570: It is CIRCLE. Center coordinates: (-20, 94), radius: 48. Perimeter = 301.592895; Color: RED
8571: It is TRIANGLE. Coordinates of vertices: (77, -44), (-1, -57), (78, 54). Perimeter =  313.323446; Color: PURPLE
8572: It is RECTANGLE. Coordinates of angles: (48, -12), (49, 49). Perimeter = 124.000000; Color: RED
8573: It is CIRCLE. Center coordinates: (49, 67), radius: 82. Perimeter = 515.221195; Color: PURPLE
8574: It is CIRCLE. Center coordinates: (58, 95), radius: 20. Perimeter = 125.663706; Color: RED
8575: It is TRIANGLE. Coordinates of vertices: (39, 93), (-87, 40), (-2, 82). Perimeter =  273.953394; Color: CYAN
8576: It is CIRCLE. Center coordinates: (65, -26), radius: 98. Perimeter = 615.752160; Color: RED
8577: It is CIRCLE. Center coordinates: (-80, 30), radius: 5. Perimeter = 31.415927; Color: BLUE
8578: It is RECTANGLE. Coordinates of angles: (-95, 65), (-4, 107). Perimeter = 266.000000; Color: PURPLE
8579: It is TRIANGLE. Coordinates of vertices: (-85, -65), (-20, 32), (34, -59). Perimeter =  341.731763; Color: GREEN
8580: It is CIRCLE. Center coordinates: (-47, -56), radius: 1. Perimeter = 6.283185; Color: RED
8581: It is RECTANGLE. Coordinates of angles: (96, -7), (154, 46). Perimeter = 222.000000; Color: RED
8582: It is RECTANGLE. Coordinates of angles: (0, 42), (56, 64). Perimeter = 156.000000; Color: BLUE
8583: It is CIRCLE. Center coordinates: (28, -54), radius: 91. Perimeter = 571.769863; Color: BLUE
8584: It is RECTANGLE. Coordinates of angles: (-56, -53), (-17, 43). Perimeter = 270.000000; Color: BLUE
8585: It is TRIANGLE. Coordinates of vertices: (-27, -21), (-97, -37), (-70, -74). Perimeter =  185.858764; Color: BLUE
8586: It is CIRCLE. Center coordinates: (47, 74), radius: 14. Perimeter = 87.964594; Color: PURPLE
8587: It is RECTANGLE. Coordinates of angles: (57, -44), (98, 41). Perimeter = 252.000000; Color: ORANGE
8588: It is TRIANGLE. Coordinates of vertices: (5, 43), (-73, -1), (6, 11). Perimeter =  201.476269; Color: PURPLE
8589: It is CIRCLE. Center coordinates: (23, -60), radius: 78. Perimeter = 490.088454; Color: PURPLE
8590: It is TRIANGLE. Coordinates of vertices: (-73, -28), (41, -8), (23, -24). Perimeter =  235.907577; Color: GREEN
8591: It is CIRCLE. Center coordinates: (-92, -87), radius: 59. Perimeter = 370.707933; Color: BLUE
8592: It is TRIANGLE. Coordinates of vertices: (-93, 20), (-15, -76), (80, -32). Perimeter =  409.034026; Color: CYAN
8593: It is TRIANGLE. Coordinates of vertices: (-55, -93), (32, -4), (-98, 11). Perimeter =  367.860234; Color: PURPLE
8594: It is CIRCLE. Center coordinates: (-51, -81), radius: 65. Perimeter = 408.407045; Color: ORANGE
8595: It is CIRCLE. Center coordinates: (44, -33), radius: 13. Perimeter = 81.681409; Color: CYAN
8596: It is CIRCLE. Center coordinates: (-55, 32), radius: 20. Perimeter = 125.663706; Color: PURPLE
8597: It is RECTANGLE. Coordinates of angles: (22, -6), (69, 91). Perimeter = 288.000000; Color: GREEN
8598: It is CIRCLE. Center coordinates: (-29, 41), radius: 80. Perimeter = 502.654824; Color: CYAN
8599: It is CIRCLE. Center coordinates: (-76, 45), radius: 36. Perimeter = 226.194671; Color: YELLOW
8600: It is CIRCLE. Center coordinates: (-13, 42), radius: 45. Perimeter = 282.743339; Color: BLUE
8601: It is RECTANGLE. Coordinates of angles: (4, -48), (45, 49). Perimeter = 276.000000; Color: ORANGE
8602: It is CIRCLE. Center coordinates: (41, -46), radius: 15. Perimeter = 94.247780; Color: CYAN
8603: It is TRIANGLE. Coordinates of vertices: (68, -34), (-38, 0), (-71, -40). Perimeter =  302.304365; Color: BLUE
8604: It is RECTANGLE. Coordinates of angles: (-16, -20), (13, 69). Perimeter = 236.000000; Color: ORANGE
8605: It is CIRCLE. Center coordinates: (-29, 44), radius: 21. Perimeter = 131.946891; Color: CYAN
8606: It is TRIANGLE. Coordinates of vertices: (-45, -32), (12, -80), (70, -2). Perimeter =  290.567920; Color: ORANGE
8607: It is CIRCLE. Center coordinates: (14, 83), radius: 27. Perimeter = 169.646003; Color: CYAN
8608: It is CIRCLE. Center coordinates: (61, -40), radius: 74. Perimeter = 464.955713; Color: GREEN
8609: It is CIRCLE. Center coordinates: (-80, 7), radius: 12. Perimeter = 75.398224; Color: YELLOW
8610: It is RECTANGLE. Coordinates of angles: (-87, 0), (-10, 49). Perimeter = 252.000000; Color: BLUE
8611: It is RECTANGLE. Coordinates of angles: (-96, 15), (-70, 113). Perimeter = 248.000000; Color: BLUE
8612: It is RECTANGLE. Coordinates of angles: (-68, -49), (28, 50). Perimeter = 390.000000; Color: YELLOW
8613: It is TRIANGLE. Coordinates of vertices: (3, -34), (-56, -22), (-61, -89). Perimeter =  211.780299; Color: RED
8614: It is TRIANGLE. Coordinates of vertices: (-37, -9), (49, -97), (21, 91). Perimeter =  428.721145; Color: ORANGE
8615: It is TRIANGLE. Coordinates of vertices: (-2, 39), (86, 74), (-26, 32). Perimeter =  239.320857; Color: BLUE
8616: It is RECTANGLE. Coordinates of angles: (45, -62), (89, -7). Perimeter = 198.000000; Color: CYAN
8617: It is RECTANGLE. Coordinates of angles: (15, -30), (84, -11). Perimeter = 176.000000; Color: GREEN
8618: It is TRIANGLE. Coordinates of vertices: (51, -53), (57, -63), (-67, -93). Perimeter =  263.834676; Color: YELLOW
8619: It is TRIANGLE. Coordinates of vertices: (63, 18), (38, 71), (-60, -52). Perimeter =  357.391479; Color: PURPLE
8620: It is TRIANGLE. Coordinates of vertices: (-77, -62), (32, -86), (-5, -39). Perimeter =  247.011707; Color: ORANGE
8621: It is TRIANGLE. Coordinates of vertices: (-62, 31), (83, -19), (8, 83). Perimeter =  367.185221; Color: ORANGE
8622: It is TRIANGLE. Coordinates of vertices: (-33, -75), (89, -25), (-32, -50). Perimeter =  280.424045; Color: PURPLE
8623: It is RECTANGLE. Coordinates of angles: (60, -47), (100, 29). Perimeter = 232.000000; Color: PURPLE
8624: It is CIRCLE. Center coordinates: (47, 51), radius: 4. Perimeter = 25.132741; Color: YELLOW
8625: It is TRIANGLE. Coordinates of vertices: (-59, 44), (66, -70), (-18, -39). Perimeter =  351.289418; Color: BLUE
8626: It is TRIANGLE. Coordinates of vertices: (-35, -55), (-32, 39), (73, -25). Perimeter =  329.104586; Color: PURPLE
8627: It is RECTANGLE. Coordinates of angles: (35, -10), (46, 79). Perimeter = 200.000000; Color: GREEN
8628: It is RECTANGLE. Coordinates of angles: (22, 76), (61, 119). Perimeter = 164.000000; Color: ORANGE
8629: It is TRIANGLE. Coordinates of vertices: (29, 93), (-71, 67), (97, 66). Perimeter =  344.491906; Color: GREEN
8630: It is TRIANGLE. Coordinates of vertices: (52, 50), (-36, -65), (-3, -62). Perimeter =  302.718650; Color: BLUE
8631: It is TRIANGLE. Coordinates of vertices: (-82, -21), (-88, 38), (81, -34). Perimeter =  406.520005; Color: CYAN
8632: It is CIRCLE. Center coordinates: (24, -88), radius: 87. Perimeter = 546.637122; Color: GREEN
8633: It is RECTANGLE. Coordinates of angles: (-65, 54), (-50, 57). Perimeter = 36.000000; Color: BLUE
8634: It is RECTANGLE. Coordinates of angles: (92, 37), (145, 132). Perimeter = 296.000000; Color: BLUE
8635: It is CIRCLE. Center coordinates: (68, 11), radius: 79. Perimeter = 496.371639; Color: PURPLE
8636: It is TRIANGLE. Coordinates of vertices: (-2, 39), (-84, 41), (-62, -7). Perimeter =  210.430134; Color: PURPLE
8637: It is RECTANGLE. Coordinates of angles: (44, 39), (97, 109). Perimeter = 246.000000; Color: PURPLE
8638: It is RECTANGLE. Coordinates of angles: (73, -6), (133, 70). Perimeter = 272.000000; Color: GREEN
8639: It is RECTANGLE. Coordinates of angles: (-33, 3), (65, 88). Perimeter = 366.000000; Color: ORANGE
8640: It is CIRCLE. Center coordinates: (16, -56), radius: 26. Perimeter = 163.362818; Color: PURPLE
8641: It is CIRCLE. Center coordinates: (98, -80), radius: 42. Perimeter = 263.893783; Color: CYAN
8642: It is RECTANGLE. Coordinates of angles: (88, 57), (111, 100). Perimeter = 132.000000; Color: CYAN
8643: It is RECTANGLE. Coordinates of angles: (-86, -31), (-48, 62). Perimeter = 262.000000; Color: YELLOW
8644: It is CIRCLE. Center coordinates: (-29, 11), radius: 14. Perimeter = 87.964594; Color: BLUE
8645: It is CIRCLE. Center coordinates: (38, -12), radius: 13. Perimeter = 81.681409; Color: PURPLE
8646: It is TRIANGLE. Coordinates of vertices: (-39, -42), (52, 81), (-31, -73). Perimeter =  359.961737; Color: CYAN
8647: It is TRIANGLE. Coordinates of vertices: (-4, 90), (52, -58), (-31, -16). Perimeter =  360.646469; Color: BLUE
8648: It is CIRCLE. Center coordinates: (-3, 3), radius: 81. Perimeter = 508.938010; Color: ORANGE
8649: It is TRIANGLE. Coordinates of vertices: (39, -70), (-22, -77), (52, -31). Perimeter =  189.642019; Color: YELLOW
8650: It is TRIANGLE. Coordinates of vertices: (66, -78), (-74, -83), (23, 30). Perimeter =  405.257486; Color: GREEN
8651: It is RECTANGLE. Coordinates of angles: (-93, 89), (-51, 135). Perimeter = 176.000000; Color: CYAN
8652: It is CIRCLE. Center coordinates: (-87, -32), radius: 66. Perimeter = 414.690230; Color: GREEN
8653: It is CIRCLE. Center coordinates: (-8, 89), radius: 63. Perimeter = 395.840674; Color: YELLOW
8654: It is CIRCLE. Center coordinates: (9, -6), radius: 68. Perimeter = 427.256601; Color: CYAN
8655: It is RECTANGLE. Coordinates of angles: (-68, -16), (-50, 27). Perimeter = 122.000000; Color: RED
8656: It is TRIANGLE. Coordinates of vertices: (9, 85), (26, 49), (24, -10). Perimeter =  195.022867; Color: ORANGE
8657: It is RECTANGLE. Coordinates of angles: (55, 1), (79, 18). Perimeter = 82.000000; Color: CYAN
8658: It is RECTANGLE. Coordinates of angles: (-62, 46), (-2, 84). Perimeter = 196.000000; Color: GREEN
8659: It is CIRCLE. Center coordinates: (11, -90), radius: 30. Perimeter = 188.495559; Color: RED
8660: It is RECTANGLE. Coordinates of angles: (64, 8), (155, 103). Perimeter = 372.000000; Color: PURPLE
8661: It is TRIANGLE. Coordinates of vertices: (-65, 1), (16, 53), (-30, -41). Perimeter =  255.578421; Color: GREEN
8662: It is CIRCLE. Center coordinates: (-6, 15), radius: 66. Perimeter = 414.690230; Color: YELLOW
8663: It is TRIANGLE. Coordinates of vertices: (4, 80), (-8, 65), (59, 80). Perimeter =  142.867948; Color: RED
8664: It is RECTANGLE. Coordinates of angles: (-18, 38), (32, 75). Perimeter = 174.000000; Color: CYAN
8665: It is RECTANGLE. Coordinates of angles: (-42, 75), (30, 126). Perimeter = 246.000000; Color: YELLOW
8666: It is CIRCLE. Center coordinates: (13, -13), radius: 54. Perimeter = 339.292007; Color: PURPLE
8667: It is TRIANGLE. Coordinates of vertices: (55, -6), (80, -10), (22, 34). Perimeter =  149.974645; Color: RED
8668: It is RECTANGLE. Coordinates of angles: (75, 75), (84, 81). Perimeter = 30.000000; Color: CYAN
8669: It is RECTANGLE. Coordinates of angles: (-1, -45), (23, -35). Perimeter = 68.000000; Color: YELLOW
8670: It is CIRCLE. Center coordinates: (-54, -59), radius: 54. Perimeter = 339.292007; Color: GREEN
8671: It is TRIANGLE. Coordinates of vertices: (-5, 4), (-2, 60), (-31, 48). Perimeter =  138.572739; Color: RED
8672: It is RECTANGLE. Coordinates of angles: (-3, 34), (5, 104). Perimeter = 156.000000; Color: RED
8673: It is CIRCLE. Center coordinates: (-57, -24), radius: 17. Perimeter = 106.814150; Color: GREEN
8674: It is TRIANGLE. Coordinates of vertices: (68, -88), (-42, 44), (-39, -85). Perimeter =  407.902420; Color: RED
8675: It is RECTANGLE. Coordinates of angles: (-97, -58), (-32, 15). Perimeter = 276.000000; Color: YELLOW
8676: It is TRIANGLE. Coordinates of vertices: (-96, 76), (-81, -34), (38, -79). Perimeter =  443.134883; Color: CYAN
8677: It is RECTANGLE. Coordinates of angles: (-25, 72), (1, 113). Perimeter = 134.000000; Color: GREEN
8678: It is TRIANGLE. Coordinates of vertices: (-4, 93), (-57, -1), (-44, 31). Perimeter =  216.235300; Color: CYAN
8679: It is CIRCLE. Center coordinates: (-21, -92), radius: 4. Perimeter = 25.132741; Color: GREEN
8680: It is RECTANGLE. Coordinates of angles: (7, -75), (100, -74). Perimeter = 188.000000; Color: BLUE
8681: It is TRIANGLE. Coordinates of vertices: (7, 56), (28, -43), (-61, -35). Perimeter =  304.161770; Color: RED
8682: It is RECTANGLE. Coordinates of angles: (-77, 33), (-35, 104). Perimeter = 226.000000; Color: ORANGE
8683: It is CIRCLE. Center coordinates: (52, 72), radius: 12. Perimeter = 75.398224; Color: PURPLE
8684: It is RECTANGLE. Coordinates of angles: (17, -52), (102, -34). Perimeter = 206.000000; Color: YELLOW
8685: It is CIRCLE. Center coordinates: (-81, -54), radius: 32. Perimeter = 201.061930; Color: CYAN
8686: It is RECTANGLE. Coordinates of angles: (-22, -84), (-4, 2). Perimeter = 208.000000; Color: BLUE
8687: It is CIRCLE. Center coordinates: (-97, 87), radius: 86. Perimeter = 540.353936; Color: PURPLE
8688: It is TRIANGLE. Coordinates of vertices: (60, 21), (-85, 8), (42, 57). Perimeter =  321.955758; Color: YELLOW
8689: It is RECTANGLE. Coordinates of angles: (77, 26), (95, 42). Perimeter = 68.000000; Color: GREEN
8690: It is CIRCLE. Center coordinates: (48, -88), radius: 15. Perimeter = 94.247780; Color: ORANGE
8691: It is RECTANGLE. Coordinates of angles: (5, 35), (78, 102). Perimeter = 280.000000; Color: ORANGE
8692: It is CIRCLE. Center coordinates: (-16, -73), radius: 55. Perimeter = 345.575192; Color: PURPLE
8693: It is RECTANGLE. Coordinates of angles: (-81, -50), (17, -25). Perimeter = 246.000000; Color: BLUE
8694: It is TRIANGLE. Coordinates of vertices: (-98, -52), (41, -48), (-81, 31). Perimeter =  369.125039; Color: GREEN
8695: It is TRIANGLE. Coordinates of vertices: (-32, -31), (38, -90), (-17, 52). Perimeter =  328.171682; Color: YELLOW
8696: It is CIRCLE. Center coordinates: (69, 59), radius: 63. Perimeter = 395.840674; Color: ORANGE
8697: It is TRIANGLE. Coordinates of vertices: (-25, 54), (-67, -72), (79, -96). Perimeter =  463.301826; Color: CYAN
8698: It is RECTANGLE. Coordinates of angles: (2, -44), (69, 49). Perimeter = 320.000000; Color: RED
8699: It is CIRCLE. Center coordinates: (74, 57), radius: 7. Perimeter = 43.982297; Color: YELLOW
8700: It is TRIANGLE. Coordinates of vertices: (26, 52), (84, 80), (-55, 43). Perimeter =  289.743624; Color: CYAN
8701: It is RECTANGLE. Coordinates of angles: (67, -74), (92, -8). Perimeter = 182.000000; Color: GREEN
8702: It is RECTANGLE. Coordinates of angles: (91, -63), (128, -10). Perimeter = 180.000000; Color: PURPLE
8703: It is TRIANGLE. Coordinates of vertices: (25, 57), (45, 69), (-29, 77). Perimeter =  155.339704; Color: ORANGE
8704: It is TRIANGLE. Coordinates of vertices: (16, 38), (17, -51), (-33, 62). Perimeter =  267.135304; Color: YELLOW
8705: It is TRIANGLE. Coordinates of vertices: (-38, -77), (-25, 70), (47, 12). Perimeter =  363.098191; Color: ORANGE
8706: It is RECTANGLE. Coordinates of angles: (-47, -48), (-29, 10). Perimeter = 152.000000; Color: CYAN
8707: It is TRIANGLE. Coordinates of vertices: (84, 49), (18, 22), (92, 20). Perimeter =  175.419426; Color: BLUE
8708: It is CIRCLE. Center coordinates: (32, 25), radius: 8. Perimeter = 50.265482; Color: GREEN
8709: It is CIRCLE. Center coordinates: (-22, -100), radius: 17. Perimeter = 106.814150; Color: RED
8710: It is RECTANGLE. Coordinates of angles: (-52, -59), (-25, -49). Perimeter = 74.000000; Color: PURPLE
8711: It is TRIANGLE. Coordinates of vertices: (3, -44), (-37, 95), (97, 73). Perimeter =  430.518207; Color: RED
8712: It is TRIANGLE. Coordinates of vertices: (-66, -43), (-74, -9), (6, -5). Perimeter =  196.440966; Color: YELLOW
8713: It is CIRCLE. Center coordinates: (-1, 78), radius: 9. Perimeter = 56.548668; Color: GREEN
8714: It is TRIANGLE. Coordinates of vertices: (24, -27), (77, 40), (-66, 85). Perimeter =  379.021841; Color: PURPLE
8715: It is CIRCLE. Center coordinates: (-31, 25), radius: 3. Perimeter = 18.849556; Color: ORANGE
8716: It is TRIANGLE. Coordinates of vertices: (15, -67), (-2, 45), (78, -64). Perimeter =  311.561468; Color: ORANGE
8717: It is RECTANGLE. Coordinates of angles: (62, 20), (62, 59). Perimeter = 78.000000; Color: GREEN
8718: It is RECTANGLE. Coordinates of angles: (27, 12), (39, 83). Perimeter = 166.000000; Color: GREEN
8719: It is CIRCLE. Center coordinates: (-55, -56), radius: 48. Perimeter = 301.592895; Color: GREEN
8720: It is TRIANGLE. Coordinates of vertices: (28, -77), (-44, 4), (-38, 94). Perimeter =  381.868974; Color: RED
8721: It is CIRCLE. Center coordinates: (93, 19), radius: 89. Perimeter = 559.203492; Color: YELLOW
8722: It is TRIANGLE. Coordinates of vertices: (75, 26), (-6, -15), (56, 75). Perimeter =  252.628804; Color: ORANGE
8723: It is RECTANGLE. Coordinates of angles: (12, -38), (53, -2). Perimeter = 154.000000; Color: GREEN
