Container with deleted elements:
Container contains 4698 elements.
0: It is TRIANGLE. Coordinates of vertices: (-90, -29), (7, -67), (22, 76). Perimeter =  401.484279; Color: GREEN
4036: It is CIRCLE. Center coordinates: (23, -60), radius: 78. Perimeter = 490.088454; Color: PURPLE
4037: It is CIRCLE. Center coordinates: (-92, -87), radius: 59. Perimeter = 370.707933; Color: BLUE
4038: It is TRIANGLE. Coordinates of vertices: (-93, 20), (-15, -76), (80, -32). Perimeter =  409.034026; Color: CYAN
4039: It is TRIANGLE. Coordinates of vertices: (-55, -93), (32, -4), (-98, 11). Perimeter =  367.860234; Color: PURPLE
4040: It is CIRCLE. Center coordinates: (-51, -81), radius: 65. Perimeter = 408.407045; Color: ORANGE
4041: It is RECTANGLE. Coordinates of angles: (22, -6), (69, 91). Perimeter = 288.000000; Color: GREEN
4042: It is CIRCLE. Center coordinates: (-29, 41), radius: 80. Perimeter = 502.654824; Color: CYAN
4043: It is CIRCLE. Center coordinates: (-13, 42), radius: 45. Perimeter = 282.743339; Color: BLUE
4044: It is RECTANGLE. Coordinates of angles: (4, -48), (45, 49). Perimeter = 276.000000; Color: ORANGE
4045: It is TRIANGLE. Coordinates of vertices: (68, -34), (-38, 0), (-71, -40). Perimeter =  302.304365; Color: BLUE
4046: It is TRIANGLE. Coordinates of vertices: (-45, -32), (12, -80), (70, -2). Perimeter =  290.567920; Color: ORANGE
4047: It is CIRCLE. Center coordinates: (61, -40), radius: 74. Perimeter = 464.955713; Color: GREEN
4048: It is RECTANGLE. Coordinates of angles: (-68, -49), (28, 50). Perimeter = 390.000000; Color: YELLOW
4049: It is TRIANGLE. Coordinates of vertices: (-37, -9), (49, -97), (21, 91). Perimeter =  428.721145; Color: ORANGE
4050: It is TRIANGLE. Coordinates of vertices: (63, 18), (38, 71), (-60, -52). Perimeter =  357.391479; Color: PURPLE
4051: It is TRIANGLE. Coordinates of vertices: (-62, 31), (83, -19), (8, 83). Perimeter =  367.185221; Color: ORANGE
4052: It is TRIANGLE. Coordinates of vertices: (-33, -75), (89, -25), (-32, -50). Perimeter =  280.424045; Color: PURPLE
4053: It is TRIANGLE. Coordinates of vertices: (-59, 44), (66, -70), (-18, -39). Perimeter =  351.289418; Color: BLUE
4054: It is TRIANGLE. Coordinates of vertices: (-35, -55), (-32, 39), (73, -25). Perimeter =  329.104586; Color: PURPLE
4055: It is TRIANGLE. Coordinates of vertices: (29, 93), (-71, 67), (97, 66). Perimeter =  344.491906; Color: GREEN
4056: It is TRIANGLE. Coordinates of vertices: (52, 50), (-36, -65), (-3, -62). Perimeter =  302.718650; Color: BLUE
4057: It is TRIANGLE. Coordinates of vertices: (-82, -21), (-88, 38), (81, -34). Perimeter =  406.520005; Color: CYAN
4058: It is CIRCLE. Center coordinates: (24, -88), radius: 87. Perimeter = 546.637122; Color: GREEN
4059: It is RECTANGLE. Coordinates of angles: (92, 37), (145, 132). Perimeter = 296.000000; Color: BLUE
4060: It is CIRCLE. Center coordinates: (68, 11), radius: 79. Perimeter = 496.371639; Color: PURPLE
4061: It is RECTANGLE. Coordinates of angles: (73, -6), (133, 70). Perimeter = 272.000000; Color: GREEN
4062: It is RECTANGLE. Coordinates of angles: (-33, 3), (65, 88). Perimeter = 366.000000; Color: ORANGE
4063: It is TRIANGLE. Coordinates of vertices: (-39, -42), (52, 81), (-31, -73). Perimeter =  359.961737; Color: CYAN
4064: It is TRIANGLE. Coordinates of vertices: (-4, 90), (52, -58), (-31, -16). Perimeter =  360.646469; Color: BLUE
4065: It is CIRCLE. Center coordinates: (-3, 3), radius: 81. Perimeter = 508.938010; Color: ORANGE
4066: It is TRIANGLE. Coordinates of vertices: (66, -78), (-74, -83), (23, 30). Perimeter =  405.257486; Color: GREEN
4067: It is CIRCLE. Center coordinates: (-87, -32), radius: 66. Perimeter = 414.690230; Color: GREEN
4068: It is CIRCLE. Center coordinates: (-8, 89), radius: 63. Perimeter = 395.840674; Color: YELLOW
4069: It is CIRCLE. Center coordinates: (9, -6), radius: 68. Perimeter = 427.256601; Color: CYAN
4070: It is RECTANGLE. Coordinates of angles: (64, 8), (155, 103). Perimeter = 372.000000; Color: PURPLE
4071: It is CIRCLE. Center coordinates: (-6, 15), radius: 66. Perimeter = 414.690230; Color: YELLOW
4072: It is CIRCLE. Center coordinates: (13, -13), radius: 54. Perimeter = 339.292007; Color: PURPLE
4073: It is CIRCLE. Center coordinates: (-54, -59), radius: 54. Perimeter = 339.292007; Color: GREEN
4074: It is TRIANGLE. Coordinates of vertices: (68, -88), (-42, 44), (-39, -85). Perimeter =  407.902420; Color: RED
4075: It is RECTANGLE. Coordinates of angles: (-97, -58), (-32, 15). Perimeter = 276.000000; Color: YELLOW
4076: It is TRIANGLE. Coordinates of vertices: (-96, 76), (-81, -34), (38, -79). Perimeter =  443.134883; Color: CYAN
4077: It is TRIANGLE. Coordinates of vertices: (7, 56), (28, -43), (-61, -35). Perimeter =  304.161770; Color: RED
4078: It is CIRCLE. Center coordinates: (-97, 87), radius: 86. Perimeter = 540.353936; Color: PURPLE
4079: It is TRIANGLE. Coordinates of vertices: (60, 21), (-85, 8), (42, 57). Perimeter =  321.955758; Color: YELLOW
4080: It is RECTANGLE. Coordinates of angles: (5, 35), (78, 102). Perimeter = 280.000000; Color: ORANGE
4081: It is CIRCLE. Center coordinates: (-16, -73), radius: 55. Perimeter = 345.575192; Color: PURPLE
4082: It is TRIANGLE. Coordinates of vertices: (-98, -52), (41, -48), (-81, 31). Perimeter =  369.125039; Color: GREEN
4083: It is TRIANGLE. Coordinates of vertices: (-32, -31), (38, -90), (-17, 52). Perimeter =  328.171682; Color: YELLOW
4084: It is CIRCLE. Center coordinates: (69, 59), radius: 63. Perimeter = 395.840674; Color: ORANGE
4085: It is TRIANGLE. Coordinates of vertices: (-25, 54), (-67, -72), (79, -96). Perimeter =  463.301826; Color: CYAN
4086: It is RECTANGLE. Coordinates of angles: (2, -44), (69, 49). Perimeter = 320.000000; Color: RED
4087: It is TRIANGLE. Coordinates of vertices: (26, 52), (84, 80), (-55, 43). Perimeter =  289.743624; Color: CYAN
4088: It is TRIANGLE. Coordinates of vertices: (-38, -77), (-25, 70), (47, 12). Perimeter =  363.098191; Color: ORANGE
4089: It is TRIANGLE. Coordinates of vertices: (3, -44), (-37, 95), (97, 73). Perimeter =  430.518207; Color: RED
4090: It is TRIANGLE. Coordinates of vertices: (24, -27), (77, 40), (-66, 85). Perimeter =  379.021841; Color: PURPLE
4091: It is TRIANGLE. Coordinates of vertices: (15, -67), (-2, 45), (78, -64). Perimeter =  311.561468; Color: ORANGE
4092: It is CIRCLE. Center coordinates: (-55, -56), radius: 48. Perimeter = 301.592895; Color: GREEN
4093: It is TRIANGLE. Coordinates of vertices: (28, -77), (-44, 4), (-38, 94). Perimeter =  381.868974; Color: RED
4094: It is CIRCLE. Center coordinates: (93, 19), radius: 89. Perimeter = 559.203492; Color: YELLOW
4095: It is CIRCLE. Center coordinates: (82, 81), radius: 61. Perimeter = 383.274304; Color: PURPLE
4096: It is RECTANGLE. Coordinates of angles: (-37, 3), (46, 69). Perimeter = 298.000000; Color: CYAN
4097: It is CIRCLE. Center coordinates: (-89, 66), radius: 76. Perimeter = 477.522083; Color: GREEN
4098: It is TRIANGLE. Coordinates of vertices: (-39, -66), (66, 26), (-61, -90). Perimeter =  344.163557; Color: GREEN
4099: It is CIRCLE. Center coordinates: (-75, -56), radius: 78. Perimeter = 490.088454; Color: ORANGE
4100: It is TRIANGLE. Coordinates of vertices: (84, 93), (-50, -22), (87, -93). Perimeter =  516.910511; Color: BLUE
4101: It is TRIANGLE. Coordinates of vertices: (87, 6), (-1, -60), (-75, 71). Perimeter =  435.009690; Color: GREEN
4102: It is TRIANGLE. Coordinates of vertices: (19, 84), (91, 85), (53, -33). Perimeter =  317.814741; Color: ORANGE
4103: It is TRIANGLE. Coordinates of vertices: (52, -3), (75, 91), (-42, -36). Perimeter =  369.076117; Color: GREEN
4104: It is CIRCLE. Center coordinates: (55, -10), radius: 78. Perimeter = 490.088454; Color: YELLOW
4105: It is CIRCLE. Center coordinates: (-65, -85), radius: 78. Perimeter = 490.088454; Color: BLUE
4106: It is TRIANGLE. Coordinates of vertices: (-89, 76), (33, 24), (-70, 17). Perimeter =  297.841216; Color: BLUE
4107: It is TRIANGLE. Coordinates of vertices: (86, 11), (44, -56), (-74, -47). Perimeter =  367.606767; Color: BLUE
4108: It is CIRCLE. Center coordinates: (84, -29), radius: 51. Perimeter = 320.442451; Color: YELLOW
4109: It is TRIANGLE. Coordinates of vertices: (93, 20), (-11, -86), (77, -22). Perimeter =  302.255332; Color: RED
4110: It is TRIANGLE. Coordinates of vertices: (-56, 69), (60, -66), (87, 62). Perimeter =  451.979465; Color: ORANGE
4111: It is CIRCLE. Center coordinates: (35, 48), radius: 74. Perimeter = 464.955713; Color: RED
4112: It is CIRCLE. Center coordinates: (53, 51), radius: 87. Perimeter = 546.637122; Color: CYAN
4113: It is TRIANGLE. Coordinates of vertices: (-51, 20), (24, 37), (-51, -96). Perimeter =  345.591763; Color: BLUE
4114: It is TRIANGLE. Coordinates of vertices: (73, 24), (-86, -40), (-71, -15). Perimeter =  349.739760; Color: BLUE
4115: It is TRIANGLE. Coordinates of vertices: (70, -49), (-72, 82), (-36, -7). Perimeter =  403.219542; Color: CYAN
4116: It is RECTANGLE. Coordinates of angles: (-20, -55), (48, 35). Perimeter = 316.000000; Color: ORANGE
4117: It is TRIANGLE. Coordinates of vertices: (91, 12), (-21, 34), (-96, 42). Perimeter =  378.956854; Color: CYAN
4118: It is TRIANGLE. Coordinates of vertices: (-87, 92), (37, 77), (-7, 18). Perimeter =  307.481297; Color: CYAN
4119: It is CIRCLE. Center coordinates: (50, 69), radius: 61. Perimeter = 383.274304; Color: CYAN
4120: It is TRIANGLE. Coordinates of vertices: (-43, -19), (-93, 53), (84, 81). Perimeter =  428.504105; Color: CYAN
4121: It is CIRCLE. Center coordinates: (55, -65), radius: 79. Perimeter = 496.371639; Color: YELLOW
4122: It is TRIANGLE. Coordinates of vertices: (90, -97), (-88, -6), (-71, -86). Perimeter =  443.074127; Color: PURPLE
4123: It is CIRCLE. Center coordinates: (-61, -23), radius: 93. Perimeter = 584.336233; Color: PURPLE
4124: It is TRIANGLE. Coordinates of vertices: (-49, 85), (-57, -88), (53, 68). Perimeter =  467.473998; Color: GREEN
4125: It is TRIANGLE. Coordinates of vertices: (-69, 19), (-8, -43), (-99, -80). Perimeter =  288.657060; Color: GREEN
4126: It is RECTANGLE. Coordinates of angles: (-45, 87), (48, 155). Perimeter = 322.000000; Color: YELLOW
4127: It is TRIANGLE. Coordinates of vertices: (87, -58), (-97, -95), (-50, -60). Perimeter =  383.298183; Color: ORANGE
4128: It is TRIANGLE. Coordinates of vertices: (-83, -36), (-35, -76), (77, -85). Perimeter =  342.178016; Color: CYAN
4129: It is TRIANGLE. Coordinates of vertices: (-25, 23), (81, 6), (-83, -54). Perimeter =  378.385800; Color: CYAN
4130: It is RECTANGLE. Coordinates of angles: (-8, -78), (82, -32). Perimeter = 272.000000; Color: RED
4131: It is TRIANGLE. Coordinates of vertices: (59, -81), (-47, -4), (19, -16). Perimeter =  274.418993; Color: GREEN
4132: It is TRIANGLE. Coordinates of vertices: (40, -4), (95, -89), (-34, -100). Perimeter =  351.920987; Color: CYAN
4133: It is TRIANGLE. Coordinates of vertices: (-16, 81), (91, -9), (-37, -34). Perimeter =  387.137964; Color: ORANGE
4134: It is TRIANGLE. Coordinates of vertices: (68, 75), (-93, 52), (-83, -4). Perimeter =  389.937546; Color: BLUE
4135: It is TRIANGLE. Coordinates of vertices: (24, 28), (-43, -80), (-61, -31). Perimeter =  282.765788; Color: RED
4136: It is TRIANGLE. Coordinates of vertices: (37, -11), (-82, -89), (-38, 56). Perimeter =  394.382185; Color: RED
4137: It is RECTANGLE. Coordinates of angles: (-90, -26), (-11, 36). Perimeter = 282.000000; Color: ORANGE
4138: It is CIRCLE. Center coordinates: (-100, 81), radius: 47. Perimeter = 295.309709; Color: RED
4139: It is TRIANGLE. Coordinates of vertices: (-68, -29), (95, -33), (88, -54). Perimeter =  343.175522; Color: CYAN
4140: It is CIRCLE. Center coordinates: (-66, -89), radius: 51. Perimeter = 320.442451; Color: PURPLE
4141: It is CIRCLE. Center coordinates: (-64, 50), radius: 76. Perimeter = 477.522083; Color: RED
4142: It is CIRCLE. Center coordinates: (-31, -48), radius: 71. Perimeter = 446.106157; Color: ORANGE
4143: It is TRIANGLE. Coordinates of vertices: (-75, 10), (34, 46), (56, 79). Perimeter =  302.512977; Color: PURPLE
4144: It is CIRCLE. Center coordinates: (27, 67), radius: 73. Perimeter = 458.672527; Color: PURPLE
4145: It is TRIANGLE. Coordinates of vertices: (21, 75), (83, -73), (41, 9). Perimeter =  321.555935; Color: CYAN
4146: It is TRIANGLE. Coordinates of vertices: (-99, 87), (63, -5), (-93, 93). Perimeter =  379.014233; Color: BLUE
4147: It is TRIANGLE. Coordinates of vertices: (-36, 7), (93, -27), (34, 37). Perimeter =  296.609093; Color: PURPLE
4148: It is CIRCLE. Center coordinates: (29, -53), radius: 47. Perimeter = 295.309709; Color: BLUE
4149: It is TRIANGLE. Coordinates of vertices: (-99, -84), (-40, 40), (27, 46). Perimeter =  385.630344; Color: YELLOW
4150: It is TRIANGLE. Coordinates of vertices: (-88, 53), (-25, 10), (80, 13). Perimeter =  354.014929; Color: RED
4151: It is TRIANGLE. Coordinates of vertices: (89, 94), (-72, 38), (-51, -50). Perimeter =  461.770372; Color: ORANGE
4152: It is TRIANGLE. Coordinates of vertices: (-38, 29), (-36, 77), (-5, -83). Perimeter =  327.777545; Color: RED
4153: It is CIRCLE. Center coordinates: (67, 69), radius: 82. Perimeter = 515.221195; Color: RED
4154: It is CIRCLE. Center coordinates: (-19, -79), radius: 96. Perimeter = 603.185789; Color: CYAN
4155: It is TRIANGLE. Coordinates of vertices: (7, -57), (-46, 73), (67, -68). Perimeter =  382.081856; Color: GREEN
4156: It is TRIANGLE. Coordinates of vertices: (18, 99), (88, 34), (-49, -74). Perimeter =  455.496320; Color: YELLOW
4157: It is TRIANGLE. Coordinates of vertices: (-56, -44), (90, -85), (-31, 29). Perimeter =  395.053582; Color: PURPLE
4158: It is TRIANGLE. Coordinates of vertices: (-24, -79), (50, 79), (8, 26). Perimeter =  351.862525; Color: PURPLE
4159: It is TRIANGLE. Coordinates of vertices: (-82, 31), (21, 66), (98, -45). Perimeter =  439.263547; Color: YELLOW
4160: It is TRIANGLE. Coordinates of vertices: (-37, -27), (75, 24), (-36, -79). Perimeter =  326.501188; Color: BLUE
4161: It is CIRCLE. Center coordinates: (13, -82), radius: 46. Perimeter = 289.026524; Color: RED
4162: It is RECTANGLE. Coordinates of angles: (-48, -11), (46, 84). Perimeter = 378.000000; Color: BLUE
4163: It is TRIANGLE. Coordinates of vertices: (-44, 91), (40, -81), (-36, 84). Perimeter =  383.707697; Color: GREEN
4164: It is CIRCLE. Center coordinates: (67, 50), radius: 82. Perimeter = 515.221195; Color: RED
4165: It is TRIANGLE. Coordinates of vertices: (34, -28), (95, 45), (-12, -44). Perimeter =  283.010818; Color: YELLOW
4166: It is RECTANGLE. Coordinates of angles: (-34, -15), (57, 69). Perimeter = 350.000000; Color: GREEN
4167: It is RECTANGLE. Coordinates of angles: (95, -47), (148, 42). Perimeter = 284.000000; Color: ORANGE
4168: It is CIRCLE. Center coordinates: (-90, 95), radius: 46. Perimeter = 289.026524; Color: PURPLE
4169: It is TRIANGLE. Coordinates of vertices: (61, -79), (5, 78), (94, -4). Perimeter =  369.643861; Color: PURPLE
4170: It is TRIANGLE. Coordinates of vertices: (-40, -41), (68, -67), (-50, -87). Perimeter =  277.842876; Color: YELLOW
4171: It is TRIANGLE. Coordinates of vertices: (17, -13), (90, -64), (-59, -37). Perimeter =  320.176533; Color: YELLOW
4172: It is TRIANGLE. Coordinates of vertices: (-80, -76), (93, 18), (-44, 93). Perimeter =  525.865862; Color: CYAN
4173: It is CIRCLE. Center coordinates: (-9, -71), radius: 97. Perimeter = 609.468975; Color: PURPLE
4174: It is RECTANGLE. Coordinates of angles: (19, 26), (81, 101). Perimeter = 274.000000; Color: GREEN
4175: It is TRIANGLE. Coordinates of vertices: (22, 64), (92, 20), (-36, -7). Perimeter =  305.175559; Color: PURPLE
4176: It is TRIANGLE. Coordinates of vertices: (97, -48), (7, -9), (-46, -100). Perimeter =  355.556864; Color: CYAN
4177: It is TRIANGLE. Coordinates of vertices: (-41, -21), (-71, 45), (43, 59). Perimeter =  303.354708; Color: RED
4178: It is TRIANGLE. Coordinates of vertices: (54, 24), (-78, -99), (-17, -27). Perimeter =  362.209340; Color: PURPLE
4179: It is CIRCLE. Center coordinates: (-65, -40), radius: 69. Perimeter = 433.539786; Color: YELLOW
4180: It is TRIANGLE. Coordinates of vertices: (56, -59), (29, 30), (31, 79). Perimeter =  282.292388; Color: YELLOW
4181: It is CIRCLE. Center coordinates: (-71, 55), radius: 65. Perimeter = 408.407045; Color: RED
4182: It is TRIANGLE. Coordinates of vertices: (-93, -22), (-93, -36), (21, 39). Perimeter =  279.753023; Color: CYAN
4183: It is CIRCLE. Center coordinates: (-94, 90), radius: 53. Perimeter = 333.008821; Color: YELLOW
4184: It is RECTANGLE. Coordinates of angles: (46, 29), (130, 106). Perimeter = 322.000000; Color: CYAN
4185: It is CIRCLE. Center coordinates: (69, -6), radius: 99. Perimeter = 622.035345; Color: BLUE
4186: It is CIRCLE. Center coordinates: (85, 16), radius: 60. Perimeter = 376.991118; Color: CYAN
4187: It is TRIANGLE. Coordinates of vertices: (47, 69), (21, -39), (-96, 23). Perimeter =  393.714298; Color: GREEN
4188: It is TRIANGLE. Coordinates of vertices: (47, 90), (-90, 71), (-38, 83). Perimeter =  276.965648; Color: PURPLE
4189: It is RECTANGLE. Coordinates of angles: (98, -57), (156, 23). Perimeter = 276.000000; Color: YELLOW
4190: It is CIRCLE. Center coordinates: (4, -84), radius: 65. Perimeter = 408.407045; Color: ORANGE
4191: It is TRIANGLE. Coordinates of vertices: (70, 80), (-12, -18), (-94, -15). Perimeter =  399.364284; Color: GREEN
4192: It is RECTANGLE. Coordinates of angles: (45, -31), (128, 66). Perimeter = 360.000000; Color: BLUE
4193: It is TRIANGLE. Coordinates of vertices: (-52, 92), (-36, -20), (-97, 83). Perimeter =  278.736239; Color: GREEN
4194: It is CIRCLE. Center coordinates: (-16, 88), radius: 88. Perimeter = 552.920307; Color: YELLOW
4195: It is TRIANGLE. Coordinates of vertices: (70, -51), (41, 86), (23, 71). Perimeter =  294.206659; Color: CYAN
4196: It is TRIANGLE. Coordinates of vertices: (-84, -86), (-8, 41), (97, 29). Perimeter =  468.130334; Color: PURPLE
4197: It is CIRCLE. Center coordinates: (-76, 1), radius: 89. Perimeter = 559.203492; Color: PURPLE
4198: It is CIRCLE. Center coordinates: (62, -69), radius: 93. Perimeter = 584.336233; Color: GREEN
4199: It is TRIANGLE. Coordinates of vertices: (64, 2), (93, 33), (-34, -35). Perimeter =  291.261075; Color: YELLOW
4200: It is TRIANGLE. Coordinates of vertices: (-73, -20), (61, 94), (-34, -47). Perimeter =  393.383616; Color: PURPLE
4201: It is TRIANGLE. Coordinates of vertices: (-64, 97), (-61, -70), (-88, -86). Perimeter =  382.978715; Color: BLUE
4202: It is CIRCLE. Center coordinates: (-32, -56), radius: 80. Perimeter = 502.654824; Color: RED
4203: It is TRIANGLE. Coordinates of vertices: (-79, 92), (-82, -35), (-33, -25). Perimeter =  302.763365; Color: BLUE
4204: It is CIRCLE. Center coordinates: (56, -90), radius: 92. Perimeter = 578.053048; Color: CYAN
